isbn,title,author_id,pages,cover_image,summary,rating,id
23385,The Snapper,1513,1993,http://images.amazon.com/images/P/0140171673.01.LZZZZZZZ.jpg,Summary not available,0,23385
23386,The Body in the Volvo,11905,1989,http://images.amazon.com/images/P/0804103712.01.LZZZZZZZ.jpg,Summary not available,0,23386
23387,Contents Under Pressure : A Britt Montero Novel (Britt Montero Mysteries),10142,1999,http://images.amazon.com/images/P/0380722607.01.LZZZZZZZ.jpg,Summary not available,0,23387
23388,Scorpion's Dance,8767,1990,http://images.amazon.com/images/P/1558173331.01.LZZZZZZZ.jpg,Summary not available,0,23388
23389,French Kiss,11906,1989,http://images.amazon.com/images/P/044921849X.01.LZZZZZZZ.jpg,Summary not available,0,23389
23390,"Stone Arrow (Pagans Trilogy, Book 1)",11907,1987,http://images.amazon.com/images/P/0345343263.01.LZZZZZZZ.jpg,Summary not available,0,23390
23391,GOLDEN PEOPLE,1095,1984,http://images.amazon.com/images/P/0671559044.01.LZZZZZZZ.jpg,Summary not available,0,23391
23392,Hooligans,11908,1985,http://images.amazon.com/images/P/0345312015.01.LZZZZZZZ.jpg,Summary not available,0,23392
23393,The Last of the Mohicans (Modern Library Classics),3932,2001,http://images.amazon.com/images/P/0375757643.01.LZZZZZZZ.jpg,Summary not available,0,23393
23394,Shan,5327,1991,http://images.amazon.com/images/P/0449205983.01.LZZZZZZZ.jpg,Summary not available,0,23394
23395,Who's Afraid of Virginia Woolf?,11909,1988,http://images.amazon.com/images/P/0451158717.01.LZZZZZZZ.jpg,Summary not available,0,23395
23396,The BUSHIDO CODE MUSASHI BOOK IV,8525,1989,http://images.amazon.com/images/P/0671677225.01.LZZZZZZZ.jpg,Summary not available,0,23396
23397,Kisaeng,11910,1992,http://images.amazon.com/images/P/0821738976.01.LZZZZZZZ.jpg,Summary not available,0,23397
23398,The Indispensable Calvin And Hobbes,1257,1992,http://images.amazon.com/images/P/0836218981.01.LZZZZZZZ.jpg,Summary not available,0,23398
23399,Maasai,11911,1980,http://images.amazon.com/images/P/0810913038.01.LZZZZZZZ.jpg,Summary not available,0,23399
23400,Boston Jane Series: An Adventure,10547,2001,http://images.amazon.com/images/P/006028739X.01.LZZZZZZZ.jpg,Summary not available,0,23400
23401,Washington Square (Modern Library Classics),429,2002,http://images.amazon.com/images/P/0375761225.01.LZZZZZZZ.jpg,Summary not available,0,23401
23402,Bonjour Tristesse,11912,2001,http://images.amazon.com/images/P/0066211697.01.LZZZZZZZ.jpg,Summary not available,0,23402
23403,"The Curious Affair of the Third Dog (Moyes, Patricia. Inspector Henry Tibbett Mystery.)",8377,1993,http://images.amazon.com/images/P/080500503X.01.LZZZZZZZ.jpg,Summary not available,0,23403
23404,Death in a Tenured Position (Kate Fansler Novels (Paperback)),2188,1995,http://images.amazon.com/images/P/0345340418.01.LZZZZZZZ.jpg,Summary not available,0,23404
23405,MURDER AGNST GRAIN,4096,1982,http://images.amazon.com/images/P/0671455257.01.LZZZZZZZ.jpg,Summary not available,0,23405
23406,Priority,11913,2001,http://images.amazon.com/images/P/0802138039.01.LZZZZZZZ.jpg,Summary not available,0,23406
23407,"Lowell Offering: Writings by New England Mill Women, 1840-1845",11914,1980,http://images.amazon.com/images/P/0060907967.01.LZZZZZZZ.jpg,Summary not available,0,23407
23408,The Source,2214,1992,http://images.amazon.com/images/P/0449211479.01.LZZZZZZZ.jpg,Summary not available,0,23408
23409,Dreadful Lemon Sky,2646,1987,http://images.amazon.com/images/P/0449134040.01.LZZZZZZZ.jpg,Summary not available,0,23409
23410,Hollywood Lesbians,11915,1996,http://images.amazon.com/images/P/1569800677.01.LZZZZZZZ.jpg,Summary not available,0,23410
23411,The Puppet Masters,75,1994,http://images.amazon.com/images/P/0345330145.01.LZZZZZZZ.jpg,Summary not available,0,23411
23412,MAN KZIN WARS III,2085,1990,http://images.amazon.com/images/P/0671720082.01.LZZZZZZZ.jpg,Summary not available,0,23412
23413,Hawaii,2214,1982,http://images.amazon.com/images/P/0449237613.01.LZZZZZZZ.jpg,Summary not available,0,23413
23414,Bloodhype (Bloodhype),1854,1991,http://images.amazon.com/images/P/0345332857.01.LZZZZZZZ.jpg,Summary not available,0,23414
23415,The Lizard War,11916,1989,http://images.amazon.com/images/P/0671698516.01.LZZZZZZZ.jpg,Summary not available,0,23415
23416,"King and Emperor (Hammer and the Cross, No 3)",4931,1997,http://images.amazon.com/images/P/0812536460.01.LZZZZZZZ.jpg,Summary not available,0,23416
23417,Player Piano,11917,1999,http://images.amazon.com/images/P/0385333781.01.LZZZZZZZ.jpg,Summary not available,0,23417
23418,"Rage of a Demon King (Serpentwar Saga , Vol 3)",2005,1998,http://images.amazon.com/images/P/0380720884.01.LZZZZZZZ.jpg,Summary not available,0,23418
23419,"Way of the Samurai (Musashi, Book 1)",8525,1989,http://images.amazon.com/images/P/0671644211.01.LZZZZZZZ.jpg,Summary not available,0,23419
23420,Zorba the Hutt's Revenge (Star Wars (Random House Paperback)),11918,1992,http://images.amazon.com/images/P/0553158899.01.LZZZZZZZ.jpg,Summary not available,0,23420
23421,The Woods Out Back,3811,1996,http://images.amazon.com/images/P/0441908721.01.LZZZZZZZ.jpg,Summary not available,0,23421
23422,"In Danger's Path (Griffin, W. E. B. Corps, Bk. 8.)",2107,1999,http://images.amazon.com/images/P/0515126985.01.LZZZZZZZ.jpg,Summary not available,0,23422
23423,Worlds Of Honor,1839,2000,http://images.amazon.com/images/P/0671578553.01.LZZZZZZZ.jpg,Summary not available,0,23423
23424,The World at the End of Time,681,1991,http://images.amazon.com/images/P/0345371976.01.LZZZZZZZ.jpg,Summary not available,0,23424
23425,"Countermeasures (Forbidden Borders, No 3)",695,1993,http://images.amazon.com/images/P/0886775647.01.LZZZZZZZ.jpg,Summary not available,0,23425
23426,The Great Irish Famine (Thomas Davis Lecture Series),11919,1999,http://images.amazon.com/images/P/0802313167.01.LZZZZZZZ.jpg,Summary not available,0,23426
23427,Latin Moon in Manhattan : A Novel (Stonewall Inn Editions),11920,1993,http://images.amazon.com/images/P/0312088353.01.LZZZZZZZ.jpg,Summary not available,0,23427
23428,Bodily Harm,9832,1983,http://images.amazon.com/images/P/0553232894.01.LZZZZZZZ.jpg,Summary not available,0,23428
23429,Genome,3621,2000,http://images.amazon.com/images/P/0060932902.01.LZZZZZZZ.jpg,Summary not available,0,23429
23430,"Life and Def : Sex, Drugs, Money, and God",11921,2001,http://images.amazon.com/images/P/0609606077.01.LZZZZZZZ.jpg,Summary not available,0,23430
23431,"Murder, Inc.: The Story of the Syndicate (Quality Paperbacks Series)",11922,1992,http://images.amazon.com/images/P/0306804751.01.LZZZZZZZ.jpg,Summary not available,0,23431
23432,The Covenant,2214,1980,http://images.amazon.com/images/P/0394505050.01.LZZZZZZZ.jpg,Summary not available,0,23432
23433,Pilgrimage: A Memoir of Poland and Rome,2214,1990,http://images.amazon.com/images/P/0878579109.01.LZZZZZZZ.jpg,Summary not available,0,23433
23434,The Heart of the Soul : Emotional Awareness,831,2001,http://images.amazon.com/images/P/0743205677.01.LZZZZZZZ.jpg,Summary not available,0,23434
23435,Go the Way Your Blood Beats: An Anthology of Lesbian and Gay Fiction by African-American Writers,11923,1996,http://images.amazon.com/images/P/0805047360.01.LZZZZZZZ.jpg,Summary not available,0,23435
23436,"At Swim, Two Boys",11924,2002,http://images.amazon.com/images/P/0743222946.01.LZZZZZZZ.jpg,Summary not available,0,23436
23437,The Adventures of Super Diaper Baby: The First Graphic Novel,1438,2002,http://images.amazon.com/images/P/0439376068.01.LZZZZZZZ.jpg,Summary not available,0,23437
23438,Dogs Have the Strangest Friends: & Other True Stories of Animal Feelings,11925,2000,http://images.amazon.com/images/P/0525457453.01.LZZZZZZZ.jpg,Summary not available,0,23438
23439,The Movie Lover's Guide to New York: The Ultimate Guide to Movie New York-An Inside Look at over 25 Attractions from Motion Picture Past and Present,11926,1988,http://images.amazon.com/images/P/0060960809.01.LZZZZZZZ.jpg,Summary not available,0,23439
23440,I Was a Rat!,1035,2000,http://images.amazon.com/images/P/0375801766.01.LZZZZZZZ.jpg,Summary not available,0,23440
23441,This Side of Brightness,10358,1999,http://images.amazon.com/images/P/0805054537.01.LZZZZZZZ.jpg,Summary not available,0,23441
23442,Sacred Lips of the Bronx,11927,1994,http://images.amazon.com/images/P/0312110529.01.LZZZZZZZ.jpg,Summary not available,0,23442
23443,The Dione Lucas book of natural French cooking,11928,1977,http://images.amazon.com/images/P/0525093303.01.LZZZZZZZ.jpg,Summary not available,0,23443
23444,Early Summer Garden (Burpee's American Harvest Cookbooks),11929,1988,http://images.amazon.com/images/P/0671633635.01.LZZZZZZZ.jpg,Summary not available,0,23444
23445,"Kathy Cooks: Vegetarian, Low Cholesterol (Art of Dieting Without Dieting)",11930,1989,http://images.amazon.com/images/P/0671678051.01.LZZZZZZZ.jpg,Summary not available,0,23445
23446,An Italian in America,8123,2001,http://images.amazon.com/images/P/8817125539.01.LZZZZZZZ.jpg,Summary not available,0,23446
23447,Sports illustrated backpacking: A complete guide (Sports illustrated winner's circle books),11931,1989,http://images.amazon.com/images/P/0452262704.01.LZZZZZZZ.jpg,Summary not available,0,23447
23448,Taming It Down,11932,1998,http://images.amazon.com/images/P/0688155162.01.LZZZZZZZ.jpg,Summary not available,0,23448
23449,You Just Don't Understand: Women and Men in Conversation,10782,2001,http://images.amazon.com/images/P/0060959622.01.LZZZZZZZ.jpg,Summary not available,0,23449
23450,A Fire in the Mind: The Life of Joseph Campbell,11933,1993,http://images.amazon.com/images/P/0385266367.01.LZZZZZZZ.jpg,Summary not available,0,23450
23451,Was,1387,1993,http://images.amazon.com/images/P/0140178724.01.LZZZZZZZ.jpg,Summary not available,0,23451
23452,Abroad,8654,1982,http://images.amazon.com/images/P/0195030680.01.LZZZZZZZ.jpg,Summary not available,0,23452
23453,Blood Acre,11934,1998,http://images.amazon.com/images/P/0670882070.01.LZZZZZZZ.jpg,Summary not available,0,23453
23454,The Long Falling,11935,1999,http://images.amazon.com/images/P/0395957826.01.LZZZZZZZ.jpg,Summary not available,0,23454
23455,Let the Dead Bury Their Dead (Harvest American Writing Series),11936,1993,http://images.amazon.com/images/P/0156505150.01.LZZZZZZZ.jpg,Summary not available,0,23455
23456,The Colonist,11937,1993,http://images.amazon.com/images/P/0854491872.01.LZZZZZZZ.jpg,Summary not available,0,23456
23457,From Bonsai to Levis,11938,1985,http://images.amazon.com/images/P/0451623797.01.LZZZZZZZ.jpg,Summary not available,0,23457
23458,"Good Morning, Miffy (Miffy (Boardbook))",11939,1998,http://images.amazon.com/images/P/1568362641.01.LZZZZZZZ.jpg,Summary not available,0,23458
23459,How to Care for Your Parents: A Practical Guide to Eldercare,11940,1997,http://images.amazon.com/images/P/0393039870.01.LZZZZZZZ.jpg,Summary not available,0,23459
23460,Emily Dickinson Is Dead: A Homer Kelly Mystery,5337,1985,http://images.amazon.com/images/P/0140077715.01.LZZZZZZZ.jpg,Summary not available,0,23460
23461,Men in Black,581,1996,http://images.amazon.com/images/P/0425153797.01.LZZZZZZZ.jpg,Summary not available,0,23461
23462,DEVIL IN A BLUE DRESS : An Easy Rawlins Mystery (Easy Rawlins Mysteries (Paperback)),1666,1991,http://images.amazon.com/images/P/0671740504.01.LZZZZZZZ.jpg,Summary not available,0,23462
23463,Kat's Cradle (Kat Colorado Mysteries),4273,1992,http://images.amazon.com/images/P/0553293915.01.LZZZZZZZ.jpg,Summary not available,0,23463
23464,Blue Blood (Ivy League Mysteries),11704,2000,http://images.amazon.com/images/P/0671016717.01.LZZZZZZZ.jpg,Summary not available,0,23464
23465,Kind and Usual Punishment,10687,1974,http://images.amazon.com/images/P/0394710932.01.LZZZZZZZ.jpg,Summary not available,0,23465
23466,Chesapeake,2214,1979,http://images.amazon.com/images/P/0449203158.01.LZZZZZZZ.jpg,Summary not available,0,23466
23467,E.E.Cummings: A Selection of Poems,11941,1965,http://images.amazon.com/images/P/0156806754.01.LZZZZZZZ.jpg,Summary not available,0,23467
23468,"Power Hungry (Star Trek The Next Generation, No 6)",6002,1991,http://images.amazon.com/images/P/0671746480.01.LZZZZZZZ.jpg,Summary not available,0,23468
23469,Encounter at Farpoint (Star Trek: The Next Generation),11886,1991,http://images.amazon.com/images/P/0671743880.01.LZZZZZZZ.jpg,Summary not available,0,23469
23470,"A Flag Full of Stars (Star Trek, Book 54)",11942,1991,http://images.amazon.com/images/P/0671739182.01.LZZZZZZZ.jpg,Summary not available,0,23470
23471,"Ragnarok (Star Trek Voyager, No 3)",11943,1995,http://images.amazon.com/images/P/067152044X.01.LZZZZZZZ.jpg,Summary not available,0,23471
23472,World Without End: A Star Trek Novel,1277,1993,http://images.amazon.com/images/P/0553241745.01.LZZZZZZZ.jpg,Summary not available,0,23472
23473,"The Big Game (Star Trek Deep Space Nine, No 4)",11944,1993,http://images.amazon.com/images/P/0671880306.01.LZZZZZZZ.jpg,Summary not available,0,23473
23474,Star Trek 9,2485,1973,http://images.amazon.com/images/P/0553121111.01.LZZZZZZZ.jpg,Summary not available,0,23474
23475,"Boogeyman (Star Trek: The Next Generation, No. 17)",10977,1991,http://images.amazon.com/images/P/0671709704.01.LZZZZZZZ.jpg,Summary not available,0,23475
23476,"Violations (Star Trek Voyager, No 4)",11677,1995,http://images.amazon.com/images/P/0671520466.01.LZZZZZZZ.jpg,Summary not available,0,23476
23477,The Search (Star Trek Deep Space Nine),1984,1994,http://images.amazon.com/images/P/0671506048.01.LZZZZZZZ.jpg,Summary not available,0,23477
23478,"The Best of Trek, No. 5",11945,1984,http://images.amazon.com/images/P/0451129474.01.LZZZZZZZ.jpg,Summary not available,0,23478
23479,Descent (Star Trek: The Next Generation),1984,1993,http://images.amazon.com/images/P/0671882678.01.LZZZZZZZ.jpg,Summary not available,0,23479
23480,"The Escape (Star Trek Voyager, No 2)",3812,1995,http://images.amazon.com/images/P/0671520962.01.LZZZZZZZ.jpg,Summary not available,0,23480
23481,"Incident at Arbuk (Star Trek Voyager, No 5)",11946,1995,http://images.amazon.com/images/P/0671520482.01.LZZZZZZZ.jpg,Summary not available,0,23481
23482,"Sins of Commission (Star Trek The Next Generation, No 29)",11677,1994,http://images.amazon.com/images/P/0671797042.01.LZZZZZZZ.jpg,Summary not available,0,23482
23483,"The Klingon Gambit (Star Trek, No 3)",11947,1982,http://images.amazon.com/images/P/0671453580.01.LZZZZZZZ.jpg,Summary not available,0,23483
23484,"The Murdered Sun (Star Trek Voyager, No 6)",9720,1996,http://images.amazon.com/images/P/0671537830.01.LZZZZZZZ.jpg,Summary not available,0,23484
23485,"Warchild (Star Trek Deep Space Nine, No 7)",5982,1994,http://images.amazon.com/images/P/0671881167.01.LZZZZZZZ.jpg,Summary not available,0,23485
23486,"Bloodletter (Star Trek Deep Space Nine, No 3)",3914,1993,http://images.amazon.com/images/P/0671872753.01.LZZZZZZZ.jpg,Summary not available,0,23486
23487,"Objective : Bajor (Star Trek: Deep Space Nine, No 15)",7065,1996,http://images.amazon.com/images/P/0671568116.01.LZZZZZZZ.jpg,Summary not available,0,23487
23488,"Rogue Saucer (Star Trek the Next Generation, No. 39)",2493,1996,http://images.amazon.com/images/P/0671549170.01.LZZZZZZZ.jpg,Summary not available,0,23488
23489,"The Captain's Daughter (Star Trek, Book 76)",5734,1995,http://images.amazon.com/images/P/0671520474.01.LZZZZZZZ.jpg,Summary not available,0,23489
23490,"The Pandora Principle (Star Trek, Book 49)",11948,1990,http://images.amazon.com/images/P/0671658158.01.LZZZZZZZ.jpg,Summary not available,0,23490
23491,"The Captain's Honor (Star Trek The Next Generation, No 8)",11949,1991,http://images.amazon.com/images/P/0671741403.01.LZZZZZZZ.jpg,Summary not available,0,23491
23492,"Caretaker (Star Trek Voyager, No 1)",8943,1995,http://images.amazon.com/images/P/067151914X.01.LZZZZZZZ.jpg,Summary not available,0,23492
23493,The Galactic Whirlpool (Star Trek),11886,1998,http://images.amazon.com/images/P/0553241702.01.LZZZZZZZ.jpg,Summary not available,0,23493
23494,Probe (Star Trek),11950,1993,http://images.amazon.com/images/P/067179065X.01.LZZZZZZZ.jpg,Summary not available,0,23494
23495,Star Trek Log Ten (Star Trek Logs),1854,1977,http://images.amazon.com/images/P/0345272129.01.LZZZZZZZ.jpg,Summary not available,0,23495
23496,"Exiles (Star Trek The Next Generation, No 14)",6002,1990,http://images.amazon.com/images/P/0671705601.01.LZZZZZZZ.jpg,Summary not available,0,23496
23497,"The Last Stand (Star Trek The Next Generation, No 37)",11942,1995,http://images.amazon.com/images/P/0671501054.01.LZZZZZZZ.jpg,Summary not available,0,23497
23498,"Strike Zone (Star Trek The Next Generation, No 5)",5734,1991,http://images.amazon.com/images/P/0671746472.01.LZZZZZZZ.jpg,Summary not available,0,23498
23499,"Killing Time (Star Trek, No 24)",11951,1985,http://images.amazon.com/images/P/0671524887.01.LZZZZZZZ.jpg,Summary not available,0,23499
23500,"Emissary (Star Trek Deep Space Nine, No 1)",4315,1993,http://images.amazon.com/images/P/0671798588.01.LZZZZZZZ.jpg,Summary not available,0,23500
23501,"The Romulan Stratagem (Star Trek The Next Generation, No 35)",11952,1995,http://images.amazon.com/images/P/0671879979.01.LZZZZZZZ.jpg,Summary not available,0,23501
23502,Think on These Things,2670,1989,http://images.amazon.com/images/P/0060916095.01.LZZZZZZZ.jpg,Summary not available,0,23502
23503,Eyes,11953,1999,http://images.amazon.com/images/P/0449005127.01.LZZZZZZZ.jpg,Summary not available,0,23503
23504,A Meeting by the River,1676,1988,http://images.amazon.com/images/P/0374520763.01.LZZZZZZZ.jpg,Summary not available,0,23504
23505,"Gulliver's Fugitives (Star Trek The Next Generation, No 11)",4316,1991,http://images.amazon.com/images/P/0671741438.01.LZZZZZZZ.jpg,Summary not available,0,23505
23506,"Home is the Hunter (Star Trek, No 52)",11954,1990,http://images.amazon.com/images/P/0671666622.01.LZZZZZZZ.jpg,Summary not available,0,23506
23507,"The Trellisane Confrontation (Star Trek, No 14)",11949,1984,http://images.amazon.com/images/P/0671465430.01.LZZZZZZZ.jpg,Summary not available,0,23507
23508,A Heritage Of Passion,11955,1982,http://images.amazon.com/images/P/1884907873.01.LZZZZZZZ.jpg,Summary not available,0,23508
23509,Aftershock,11956,1992,http://images.amazon.com/images/P/0449221202.01.LZZZZZZZ.jpg,Summary not available,0,23509
23510,The Players Come Again (Kate Fansler Novels (Paperback)),5585,1991,http://images.amazon.com/images/P/034536998X.01.LZZZZZZZ.jpg,Summary not available,0,23510
23511,Acts Of Faith,2404,1993,http://images.amazon.com/images/P/0671864165.01.LZZZZZZZ.jpg,Summary not available,0,23511
23512,Zhuan Falun (Revolving The Law Wheel),11957,1999,http://images.amazon.com/images/P/158613101X.01.LZZZZZZZ.jpg,Summary not available,0,23512
23513,The Case Against Lawyers,11958,2002,http://images.amazon.com/images/P/0767905040.01.LZZZZZZZ.jpg,Summary not available,0,23513
23514,Last Exit to Brooklyn,633,1988,http://images.amazon.com/images/P/0802131379.01.LZZZZZZZ.jpg,Summary not available,0,23514
23515,Baltimore Blues (Tess Monaghan Mysteries (Paperback)),1560,1997,http://images.amazon.com/images/P/0380788756.01.LZZZZZZZ.jpg,Summary not available,0,23515
23516,A Brilliant Madness: Living With Manic-Depressive Illness,11959,1993,http://images.amazon.com/images/P/0553560727.01.LZZZZZZZ.jpg,Summary not available,0,23516
23517,Backstage Passes,11960,1994,http://images.amazon.com/images/P/0515113522.01.LZZZZZZZ.jpg,Summary not available,0,23517
23518,A Sword for a Dragon,11961,1997,http://images.amazon.com/images/P/0451452356.01.LZZZZZZZ.jpg,Summary not available,0,23518
23519,"Nell Dunne: Ellis Island, 1904",26,2000,http://images.amazon.com/images/P/0689835558.01.LZZZZZZZ.jpg,Summary not available,0,23519
23520,Making the Cut: The Second Carl McCadden Mystery (Carl McCadden Mysteries),11962,2001,http://images.amazon.com/images/P/0752843753.01.LZZZZZZZ.jpg,Summary not available,0,23520
23521,Caring for Your Aging Parents: A Planning and Action Guide,11963,1995,http://images.amazon.com/images/P/0874777992.01.LZZZZZZZ.jpg,Summary not available,0,23521
23522,Sotah,1570,1993,http://images.amazon.com/images/P/0061007072.01.LZZZZZZZ.jpg,Summary not available,0,23522
23523,Sweet Bird of Youth (New Directions Paperbook),3196,1972,http://images.amazon.com/images/P/0811205967.01.LZZZZZZZ.jpg,Summary not available,0,23523
23524,The Culture of Desire: Paradox and Perversity in Gay Lives Today,11964,1994,http://images.amazon.com/images/P/0679750304.01.LZZZZZZZ.jpg,Summary not available,0,23524
23525,Going to Town: Architectural Walking Tours in Southern Ontario,11965,1996,http://images.amazon.com/images/P/0921912951.01.LZZZZZZZ.jpg,Summary not available,0,23525
23526,A Modest Proposal and Other Satirical Works (Dover Thrift Editions),4380,1996,http://images.amazon.com/images/P/0486287599.01.LZZZZZZZ.jpg,Summary not available,0,23526
23527,The Last Girl (Last Girl),11966,1997,http://images.amazon.com/images/P/0312963157.01.LZZZZZZZ.jpg,Summary not available,0,23527
23528,Painting in Florence and Siena after the Black Death,11967,1979,http://images.amazon.com/images/P/0691003122.01.LZZZZZZZ.jpg,Summary not available,0,23528
23529,Bemelmans: The Life & Art of Madeline's Creator,11968,1999,http://images.amazon.com/images/P/067088460X.01.LZZZZZZZ.jpg,Summary not available,0,23529
23530,The Reengineering Revolution,11969,1995,http://images.amazon.com/images/P/0887307361.01.LZZZZZZZ.jpg,Summary not available,0,23530
23531,One Page Management: How to Use Information to Achieve Your Goals,11970,1989,http://images.amazon.com/images/P/0688089054.01.LZZZZZZZ.jpg,Summary not available,0,23531
23532,"Buy Book, Get Guy: A Sometimes Politically Incorrect, but Always Truthful, Guide to Men, Women, and Dating",11971,1997,http://images.amazon.com/images/P/0399522662.01.LZZZZZZZ.jpg,Summary not available,0,23532
23533,Meditations for Women Who Do Too Much - 10th Anniversary,3305,1990,http://images.amazon.com/images/P/0062548662.01.LZZZZZZZ.jpg,Summary not available,0,23533
23534,How to Handle Trouble: A Guide to Peace of Mind,11972,1994,http://images.amazon.com/images/P/0804112657.01.LZZZZZZZ.jpg,Summary not available,0,23534
23535,Being: How to Increase Your Awareness of Oneness,11973,1997,http://images.amazon.com/images/P/1561704059.01.LZZZZZZZ.jpg,Summary not available,0,23535
23536,Business @ the Speed of Thought : Using a Digital Nervous System,4100,1999,http://images.amazon.com/images/P/0446525685.01.LZZZZZZZ.jpg,Summary not available,0,23536
23537,Enter Whining : Enter Whining,11974,1997,http://images.amazon.com/images/P/0061011886.01.LZZZZZZZ.jpg,Summary not available,0,23537
23538,I'll Take It,11975,1995,http://images.amazon.com/images/P/034536225X.01.LZZZZZZZ.jpg,Summary not available,0,23538
23539,"The Escape From Home (Beyond the Western Sea, Book 1)",4529,1997,http://images.amazon.com/images/P/0380728753.01.LZZZZZZZ.jpg,Summary not available,0,23539
23540,"1,003 Great Things About America",5835,2002,http://images.amazon.com/images/P/0740729497.01.LZZZZZZZ.jpg,Summary not available,0,23540
23541,Black Odyssey: The Case of the Slave Ship Amistad,11976,1998,http://images.amazon.com/images/P/0140046941.01.LZZZZZZZ.jpg,Summary not available,0,23541
23542,BLACK EYED PEAS FOR THE SOUL,11977,1997,http://images.amazon.com/images/P/0684837455.01.LZZZZZZZ.jpg,Summary not available,0,23542
23543,Sherlock Holmes and the Mysterious Friend of Oscar Wilde,11978,1988,http://images.amazon.com/images/P/0312022808.01.LZZZZZZZ.jpg,Summary not available,0,23543
23544,"Pour Toi (French Edition of \For You with Love.\""""",11979,1968,http://images.amazon.com/images/P/0828869782.01.LZZZZZZZ.jpg,Summary not available,0,23544
23545,Of Human Bondage (Bantam Classic),3406,1991,http://images.amazon.com/images/P/055321392X.01.LZZZZZZZ.jpg,Summary not available,0,23545
23546,High Rising,11980,1994,http://images.amazon.com/images/P/0881844632.01.LZZZZZZZ.jpg,Summary not available,0,23546
23547,Antigone (French Language Edition),11981,1946,http://images.amazon.com/images/P/2710300257.01.LZZZZZZZ.jpg,Summary not available,0,23547
23548,Invisible Man,841,2002,http://images.amazon.com/images/P/0375507914.01.LZZZZZZZ.jpg,Summary not available,0,23548
23549,Indian Boyhood,11982,1968,http://images.amazon.com/images/P/0486220370.01.LZZZZZZZ.jpg,Summary not available,0,23549
23550,"High, Wide and Lonesome: Growing Up on the Colorado Frontier",11983,1984,http://images.amazon.com/images/P/0839828500.01.LZZZZZZZ.jpg,Summary not available,0,23550
23551,A Very Young Dancer,11984,1976,http://images.amazon.com/images/P/0394408853.01.LZZZZZZZ.jpg,Summary not available,0,23551
23552,Following Christ,11985,1998,http://images.amazon.com/images/P/0310219345.01.LZZZZZZZ.jpg,Summary not available,0,23552
23553,Caribbean,2214,1989,http://images.amazon.com/images/P/0394565614.01.LZZZZZZZ.jpg,Summary not available,0,23553
23554,Barchester Towers (Oxford World's Classics),432,1998,http://images.amazon.com/images/P/0192834320.01.LZZZZZZZ.jpg,Summary not available,0,23554
23555,The Girls Next Door,11986,1997,http://images.amazon.com/images/P/0684839571.01.LZZZZZZZ.jpg,Summary not available,0,23555
23556,A Women's Journey Through I Peter (Woman's Journey Through),11987,1999,http://images.amazon.com/images/P/156476768X.01.LZZZZZZZ.jpg,Summary not available,0,23556
23557,Exit to Eden,11988,1986,http://images.amazon.com/images/P/0440123925.01.LZZZZZZZ.jpg,Summary not available,0,23557
23558,Raging Hormones: The Unofficial PMS Survival Guide,5072,1990,http://images.amazon.com/images/P/0385264860.01.LZZZZZZZ.jpg,Summary not available,0,23558
23559,Up Island: A Novel,44,1998,http://images.amazon.com/images/P/006109921X.01.LZZZZZZZ.jpg,Summary not available,0,23559
23560,Salad Anniversary,11989,1990,http://images.amazon.com/images/P/0870119206.01.LZZZZZZZ.jpg,Summary not available,0,23560
23561,American Fried: Adventures of a Happy Eater,10353,1979,http://images.amazon.com/images/P/0394741722.01.LZZZZZZZ.jpg,Summary not available,0,23561
23562,Major Barbara (Penguin Classics),2228,2001,http://images.amazon.com/images/P/0140437908.01.LZZZZZZZ.jpg,Summary not available,0,23562
23563,The Measure of Our Success : Letter to My Children and Yours,11990,1993,http://images.amazon.com/images/P/0060975466.01.LZZZZZZZ.jpg,Summary not available,0,23563
23564,Hokas Pokas!,1612,2000,http://images.amazon.com/images/P/0671578588.01.LZZZZZZZ.jpg,Summary not available,0,23564
23565,FALLING FREE,1419,1988,http://images.amazon.com/images/P/0671653989.01.LZZZZZZZ.jpg,Summary not available,0,23565
23566,Catfantastic IV (Daw Book Collectors),3971,1996,http://images.amazon.com/images/P/0886777119.01.LZZZZZZZ.jpg,Summary not available,0,23566
23567,Sword and Sorceress XIV (Sword & the Sorceress),11991,1997,http://images.amazon.com/images/P/0886777410.01.LZZZZZZZ.jpg,Summary not available,0,23567
23568,Hoka Hoka Hoka,11992,1998,http://images.amazon.com/images/P/0671577743.01.LZZZZZZZ.jpg,Summary not available,0,23568
23569,Out to Canaan (The Mitford Years),621,1997,http://images.amazon.com/images/P/067087485X.01.LZZZZZZZ.jpg,Summary not available,0,23569
23570,El collar del neandertal: En busca de los primeros pensadores (Tanto por saber),11993,1999,http://images.amazon.com/images/P/8478807934.01.LZZZZZZZ.jpg,Summary not available,0,23570
23571,Entrepreneur Magazine's 184 Businesses Anyone Can Start and Make a Lot of Money,11994,1990,http://images.amazon.com/images/P/0553349155.01.LZZZZZZZ.jpg,Summary not available,0,23571
23572,"The crafts business encyclopedia: Marketing, management, and money (A Harvest/HBJ book)",5946,1979,http://images.amazon.com/images/P/0156227258.01.LZZZZZZZ.jpg,Summary not available,0,23572
23573,Digital Capital: Harnessing the Power of Business Webs,11995,2000,http://images.amazon.com/images/P/1578511933.01.LZZZZZZZ.jpg,Summary not available,0,23573
